t,cum_rmse_xy,cum_rmse_theta
11.816731214523315,0.06893624219538341,0.001135763050443287
11.86428713798523,0.0689362421861374,0.0011357630443481915
11.900131225585938,0.06893624219038064,0.001135763034012696
11.936553239822388,0.06893624219630891,0.0011357630500330067
11.972501516342163,0.0689362421962906,0.0011357630508197593
12.04813003540039,0.06831833161707276,0.0012170802816874008
12.061282873153687,0.06744533474992004,0.001342848905975327
12.061830282211304,0.0667830984339599,0.0014299343555439635
12.08336615562439,0.06626345023579436,0.0014941624970469833
12.11925721168518,0.06584477897058529,0.0015436220379307292
12.149617433547974,0.06528585040336449,0.0016192939993352462
12.155397176742554,0.06481639492206619,0.001679751909148375
12.190564393997192,0.06441649115199559,0.001729258438478141
12.226932525634766,0.06407172991010457,0.001770591220497989
12.250881910324097,0.0636528348210967,0.0018266844175996702
12.263195753097534,0.06328402710566053,0.001874389447326292
12.299010753631592,0.06295681435581604,0.0019154957347868417
12.335300922393799,0.0626645242241221,0.0019513078286613821
12.350014448165894,0.06233314831031438,0.0019954282713874985
12.371358633041382,0.06203339650535119,0.0020343186981076427
12.40824031829834,0.061760938913832705,0.002068875437926388
12.449718236923218,0.06147487361528649,0.0021068941603032553
12.450542449951172,0.06121251601955664,0.00214101737591247
12.479264497756958,0.0609710298395034,0.0021718260499062583
12.515166521072388,0.06074801472121277,0.0021997889667933223
12.551753759384155,0.06051129330606516,0.002231054861826629
12.55225944519043,0.060291278101972476,0.0022596190546326426
12.586943864822388,0.06008625691730594,0.002285823360125872
12.623784303665161,0.05989474426351543,0.002309953265439193
12.649902820587158,0.0596978865594457,0.0023356302133226655
12.659056425094604,0.059513139848043996,0.0023593976155737626
12.695318937301636,0.059339417418880866,0.0023814641404960295
12.731464624404907,0.059175759052427335,0.002402008644462557
12.750532388687134,0.05901195775150006,0.002422977176487767
12.767218589782715,0.05885709899201942,0.0024425826394882484
12.803267002105713,0.05871046844185266,0.0024609554990092327
12.85109567642212,0.05856542948557038,0.002479355112386161
12.851733207702637,0.05842769204437425,0.002496661246269496
12.875204086303711,0.05829671723689676,0.0025129697114252485
12.911129474639893,0.058172018028148996,0.002528365321747536
12.950557708740234,0.05804915716418346,0.0025436756080755756
12.951109647750854,0.05793190457297625,0.0025581716488884947
12.983048439025879,0.05781988414860559,0.002571917365787144
13.019349098205566,0.05771275273161352,0.00258497009434014
13.04931354522705,0.05760772721861551,0.0025978395637718224
13.054883480072021,0.05750708855254843,0.0026100901141968306
13.090784549713135,0.05741056706862466,0.002621765729972835
13.12655758857727,0.05731791479189779,0.0026329062805294265
13.150970220565796,0.05722736735467468,0.0026438288644789146
13.163511276245117,0.05714030682394019,0.002654272260126626
13.198692083358765,0.057056535298900576,0.0026642675457551903
13.2349214553833,0.056975869601083695,0.0026738431636340906
13.250268697738647,0.05689763496707309,0.0026831161097305586
13.271324634552002,0.05682219610705881,0.0026920154214374412
13.307734489440918,0.056749405598794295,0.0027005633741189255
13.348678588867188,0.056678729027489556,0.0027088512532065447
13.34946060180664,0.056610448688061275,0.0027168243597557587
13.379489183425903,0.05654444460598918,0.002724500392820368
13.414811372756958,0.056480604695925155,0.002731895737687501
13.4511239528656,0.05641851579488265,0.002739079774768963
13.451767206192017,0.0563583975217519,0.0027460103870836803
13.48707365989685,0.056300157424991205,0.002752700815299723
13.52346658706665,0.05624370875532213,0.0027591633915693163
13.550339698791504,0.056188699549224,0.002765456584755866
13.55924654006958,0.056135331489274604,0.0027715425047370053
13.595306873321533,0.056083532143793316,0.0027774312690821744
13.631413698196411,0.05603323328538562,0.002783132342319584
13.648597002029419,0.05598409975929637,0.0027887011497781554
13.667457580566406,0.05593634909380306,0.0027940979223006926
13.703009366989136,0.05588992366826563,0.0027993305376532393
13.751265048980713,0.05584463810168772,0.0028044287571595363
13.75190258026123,0.05580057523223337,0.002809376490394632
13.775875568389893,0.05575768616185497,0.0028141803226152053
13.811007738113403,0.0557159245673071,0.0028188464629945215
13.851103067398071,0.055675143621777175,0.0028233981844846584
13.851688623428345,0.05563540713623602,0.0028278230838052255
13.88335108757019,0.05559667546252215,0.002832126403782807
13.919384241104126,0.0555589109372093,0.0028363131024192975
13.949723482131958,0.05552199665675939,0.002840401486058356
13.955356359481812,0.055485981587046325,0.002844382002943501
13.991761445999146,0.05545083324457792,0.0028482588762435822
14.027307271957397,0.055416520694127336,0.0028520361133190573
14.05128002166748,0.05538295039609,0.0028557281927290242
14.063420534133911,0.055350159752145245,0.0028593277668064587
14.098658800125122,0.05531812189643606,0.0028628382803229215
14.135104656219482,0.055286811184622496,0.002866263002861114
14.15091061592102,0.055256152417586475,0.00286961344423904
14.171020746231079,0.05522617399728581,0.0028728839641453557
14.207333326339722,0.0551968535121655,0.0028760773925867395
14.249258756637573,0.05516812888553264,0.00287920312961048
14.24992823600769,0.05514002109439416,0.002882256891001879
14.27895450592041,0.05511251047025911,0.002885241138671162
14.314860343933105,0.05508557817269697,0.0028881582252606366
14.351936340332031,0.05505917387233095,0.0028910156850939445
14.352668046951294,0.055033313180692156,0.002893810253513445
14.387023210525513,0.055007979473582436,0.0028965439903677766
14.422966718673706,0.054983156796049364,0.002899218863538519
14.450547695159912,0.05495880416093371,0.0029018409417771213
14.458921432495117,0.05493493302814837,0.002904407751923852
14.494558572769165,0.05491152924919976,0.002906921027019054
14.53109073638916,0.054888579227106535,0.002909382426398399
14.549849510192871,0.05486604943382679,0.0029117968609972257
14.567409753799438,0.054843948124375534,0.0029141624719912188
14.60334038734436,0.05482226318599599,0.0029164807264723657
14.652541637420654,0.054800966490950266,0.0029187556968240155
14.6531240940094,0.05478006357340855,0.0029209860217961204
14.675573587417603,0.05475954360809682,0.0029231730051168803
14.71075987815857,0.05473939616265027,0.0029253179005300648
14.750653743743896,0.054719598030321774,0.002927424028351017
14.751228332519531,0.05470015289285099,0.0029294903896972466
14.783182621002197,0.054681051389167984,0.0029315181026100556
14.819485902786255,0.0546622844861654,0.0029335082423465235
14.849722862243652,0.054643832951350786,0.0029354635305832836
14.854970216751099,0.0546256990578236,0.002937383246978458
14.891268014907837,0.054607874671159726,0.0029392683565601482
14.927184581756592,0.054590351931120544,0.002941119785858816
14.951353311538696,0.05457311482544584,0.002942939776261115
14.963171005249023,0.05455616456595284,0.002944727824034633
14.998666524887085,0.054539494048589356,0.002946484763269916
15.034655094146729,0.05452309640277631,0.0029482113980467298
15.049506664276123,0.054506958235987744,0.002949909581424187
15.071244955062866,0.05449107996606987,0.002951578973380146
15.107390642166138,0.05447545536328615,0.0029532203003701063
15.149317979812622,0.05446007294235904,0.002954835130498049
15.150072574615479,0.05444493239752238,0.0029564232619067295
15.179167032241821,0.0544300280670225,0.0029579853534070382
15.215126276016235,0.054415354464894705,0.0029595220416915083
15.254382133483887,0.054400901894561406,0.0029610346333033117
15.254941463470459,0.054386669642961696,0.0029625230205155063
15.28721833229065,0.05437265270978972,0.002963987779861882
15.323094606399536,0.05435884624363618,0.0029654294690325067
15.350750923156738,0.054345242020666866,0.0029668491848961606
15.358887672424316,0.054331839043117065,0.0029682468887133775
15.395451307296753,0.05431863287651618,0.0029696230868539657
15.431518077850342,0.054305619216092504,0.002970978273540009
15.449491024017334,0.0542927910534345,0.0029723133719495435
15.467479228973389,0.05428014719840268,0.002973628393664063
15.503303527832031,0.05426768370552095,0.0029749237886064497
15.538984537124634,0.05425539674187273,0.0029761999939460506
15.551827430725098,0.054243280305680534,0.0029774577898718955
15.575454473495483,0.0542313330840335,0.002978697225962085
15.611666202545166,0.05421955155593704,0.002979918700518125
15.649744987487793,0.05420793045102138,0.002981122890803694
15.650275707244873,0.05419646831030969,0.002982309880094146
15.682857513427734,0.05418516189310685,0.0029834800336003605
15.719330072402954,0.05417400804710423,0.0029846337073094324
15.75126028060913,0.05416300221587009,0.00298577148068452
15.755408763885498,0.0541521429206659,0.0029868934547643724
15.790504217147827,0.05414142725344894,0.0029879999564713672
15.827098369598389,0.0541308523830127,0.0029890913037401
15.851041078567505,0.05412041435164983,0.002990167992822365
15.862738847732544,0.054110111689308134,0.002991230135450317
15.89915132522583,0.05409994177808351,0.0029922780240357414
15.934931993484497,0.05408990206863969,0.0029933119444911964
15.951155424118042,0.054079989107484044,0.0029943323246528434
15.970684051513672,0.05407020145305703,0.0029953392824912605
16.007839918136597,0.054060536743665025,0.0029963330811417885
16.04930329322815,0.05405099189006808,0.002997314099075371
16.049983739852905,0.054041565444005,0.0029982824623476746
16.079745769500732,0.05403225521520751,0.0029992384131493233
16.11510992050171,0.05402305906681393,0.003000182190059694
16.15200924873352,0.054013974278611696,0.0030011141226870875
16.15269684791565,0.05400499945967075,0.003002034336782101
16.18748116493225,0.05399613262531893,0.003002943052381799
16.222959995269775,0.053987371837642566,0.0030038404831110904
16.250131845474243,0.05397871469147201,0.0030047269177691407
16.259597301483154,0.05397015986007247,0.003005602479690491
16.295509815216064,0.05396170553957848,0.0030064673680875176
16.331565618515015,0.053953349968832366,0.0030073217769601922
16.349843740463257,0.053945091011857196,0.0030081659597877837
16.36753249168396,0.05393692740807099,0.0030090000360580653
16.40307354927063,0.053928857515721504,0.0030098241868038627
16.451701402664185,0.0539208793918136,0.0030106386402926595
16.45247173309326,0.05391299181031154,0.003011443516243174
16.475274801254272,0.053905193238135564,0.0030122389818467914
16.51075577735901,0.053897482177255755,0.003013025200908582
16.549817323684692,0.053889856888467036,0.0030138023766950748
16.550418615341187,0.05388231621612789,0.003014570623390603
16.583197832107544,0.053874858759644734,0.003015330093889199
16.61938214302063,0.05386748314850008,0.0030160809376697153
16.650858402252197,0.053860187820725464,0.003016823335168343
16.654871225357056,0.053852971688848394,0.003017557395199879
16.690917491912842,0.053845833470593206,0.0030182832580217408
16.727489471435547,0.05383877191065166,0.003019001058964547
16.7506844997406,0.053831785600850765,0.0030197109596379356
16.7627854347229,0.053824873520159126,0.003020413062293746
16.79914689064026,0.05381803449188152,0.003021107495520678
16.835153818130493,0.053811267363824425,0.0030217943851515694
16.85072660446167,0.05380457086226234,0.003022473874825013
16.87151527404785,0.05379794402966942,0.003023146062143327
16.907362461090088,0.0537913857846686,0.0030238110645551116
16.949077606201172,0.05378489494875244,0.003024469014117936
16.949788570404053,0.053778470604376245,0.003025120004554698
16.978867292404175,0.05377211173494917,0.003025764146540186
17.0149667263031,0.05376581734403089,0.0030264015468519706
17.051298141479492,0.053759586359529835,0.0030270323256545565
17.051857948303223,0.05375341792222675,0.003027656570586883
17.087160110473633,0.05374731109516246,0.003028274383193642
17.123008251190186,0.05374126495927453,0.0030288858625808074
17.150485515594482,0.05373527853644192,0.003029491117548812
17.159436464309692,0.053729351022525844,0.0030300902303982925
17.19566774368286,0.05372348155271929,0.0030306832949386613
17.232128381729126,0.05371766927814455,0.0030312704024066488
17.25024914741516,0.05371191330344059,0.0030318516515862085
17.266767024993896,0.05370621287659646,0.003032427120125425
17.30324649810791,0.05370056719706246,0.0030329968941740244
17.35138964653015,0.05369497542832799,0.0030335610655904295
17.352066040039062,0.05368943685239736,0.003034119709134228
17.37522864341736,0.05368395071405628,0.003034672904917178
17.412108421325684,0.05367851627194941,0.003035220732577121
17.450626611709595,0.053673132756618835,0.0030357632765115783
17.451215505599976,0.05366779949645834,0.0030363006066748887
17.483612537384033,0.05366251579121246,0.0030368327978748137
17.519481658935547,0.05365728095347389,0.0030373599236056337
17.55006980895996,0.05365209427404296,0.003037882060853741
17.554933547973633,0.05364695512474487,0.0030383992748745934
17.5911865234375,0.053641862855550955,0.0030389116351575785
17.627347707748413,0.05363681682745724,0.003039419209604242
17.650677919387817,0.05363181638573036,0.003039922069303368
17.66272473335266,0.05362686094270684,0.003040420275717597
17.69902515411377,0.053621949893810875,0.00304091389373973
17.73487138748169,0.05361708264473837,0.00304140298567858
17.75117301940918,0.053612258589562506,0.003041887616992938
17.771111011505127,0.05360747717847929,0.0030423678451485235
17.8073251247406,0.05360273784813905,0.0030428437300118877
17.84976053237915,0.05359804002678115,0.0030433153328792402
17.850493669509888,0.05359338318940288,0.003043782708604428
17.878848552703857,0.05358876680247422,0.0030442459131412524
17.914828538894653,0.05358419034079343,0.0030447050028424546
17.95212197303772,0.053579653273590856,0.0030451600344261727
17.952762842178345,0.05357515510914637,0.003045611060136675
17.987456798553467,0.05357069534904828,0.003046058131537656
18.023075580596924,0.05356627350378949,0.0030465013007837777
18.0511577129364,0.0535618890794649,0.0030469406204782297
18.059131145477295,0.05355754161459248,0.0030473761392225676
18.095683813095093,0.05355323064428379,0.003047807905328972
18.131131410598755,0.053548955710902006,0.0030482359672541286
18.15019178390503,0.05354471635435673,0.0030486603741791993
18.16743516921997,0.053540512141961066,0.003049081170994074
18.203190326690674,0.05353634263877602,0.00304949840346563
18.25160551071167,0.05353220740841225,0.0030499121182894643
18.25220775604248,0.05352810603819415,0.0030503223582902484
18.275343894958496,0.05352403811364185,0.0030507291668981106
18.31159257888794,0.05352000322722092,0.0030511325871863683
18.34970188140869,0.053516000971516826,0.003051532662568429
18.350322008132935,0.053512030958751525,0.0030519294337480554
18.38367986679077,0.05350809280107488,0.003052322941342086
18.418964624404907,0.05350418611641604,0.0030527132255892256
18.450409173965454,0.053500310523501765,0.0030531003265478894
18.455360651016235,0.05349646565790727,0.0030534842824199208
18.491089820861816,0.053492651155543136,0.0030538651314089946
18.52778935432434,0.05348886665802636,0.003054242910453976
18.55179214477539,0.05348511180846604,0.00305461765759873
18.562856197357178,0.05348138626424815,0.003054989408423255
18.599318027496338,0.05347768968328052,0.003055358198999374
18.634891510009766,0.0534740217291922,0.003055724064555248
18.650868892669678,0.053470382067219956,0.003056087040159271
18.6717746257782,0.053466770374766104,0.0030564471592558055
18.706599473953247,0.05346318633093245,0.0030568044547712937
18.749151706695557,0.05345962961621291,0.003057158961025307
18.75055503845215,0.053456099922158606,0.003057510710052773
18.779197216033936,0.053452596941922406,0.0030578597338904757
18.814523696899414,0.05344912037328014,0.0030582060643059533
18.8509681224823,0.053445669916300974,0.0030585497325952235
18.851621627807617,0.05344224528031608,0.0030588907685382694
18.887077569961548,0.0534388461764447,0.003059229202592384
18.922544717788696,0.053435472320358786,0.0030595650643272607
18.9497709274292,0.05343212342969355,0.0030598983834719843
18.959335327148438,0.053428799230449645,0.003060229188725009
18.995062112808228,0.0534254994503962,0.0030605575079308243
19.031033992767334,0.05342222382178516,0.0030608833691075023
19.048452377319336,0.05341897207843453,0.0030612068001800176
19.067627429962158,0.05341574396177912,0.003061527827734517
19.1026132106781,0.0534125392149384,0.0030618464788345484
19.152390956878662,0.053409357583838975,0.0030621627798700156
19.153012990951538,0.053406198820470256,0.0030624767564298803
19.17543864250183,0.053403062679067706,0.003062788434291492
19.211347103118896,0.053399948917901355,0.0030630978384908352
19.249570846557617,0.05339685729691165,0.0030634049939843155
19.25015616416931,0.05339378758203469,0.0030637099254418264
19.28308629989624,0.05339073954142568,0.0030640126568018964
19.31939721107483,0.053387712945702805,0.0030643132116339295
19.349440336227417,0.05338470756870424,0.0030646116133695857
19.355128049850464,0.05338172318880973,0.0030649078849732257
19.391465187072754,0.05337875958668536,0.003065202049460009
19.427132606506348,0.05337581654604883,0.0030654941289012696
19.45150899887085,0.05337289385310632,0.003065784145515817
19.462791442871094,0.053369991298261595,0.003066072120777461
19.49903702735901,0.0533671086743438,0.0030663580766168573
19.535411596298218,0.05336424577635536,0.0030666420341375323
19.55044674873352,0.05336140240204433,0.003066924014126672
19.5706729888916,0.05335857835292944,0.003067204036835384
19.607197523117065,0.053355773432366735,0.0030674821230461287
19.65093469619751,0.053352987446459846,0.003067758292633819
19.651500940322876,0.05335022020461454,0.0030680325652269057
19.679967403411865,0.05334747151823395,0.0030683049603164414
19.71539807319641,0.05334474120138923,0.0030685754971581393
19.751829624176025,0.053342029070082876,0.0030688441947645897
19.752421140670776,0.0533393349434537,0.0030691110716708735
19.787479400634766,0.05333665864316199,0.0030693761463979107
19.823411464691162,0.053333999992583314,0.00306963943759183
19.850811004638672,0.053331358817420994,0.003069900962825474
19.858771800994873,0.05332873494634908,0.003070160739981987
19.895262718200684,0.053326128209565136,0.0030704187862515106
19.93106961250305,0.05332353844002835,0.0030706751188608263
19.948947191238403,0.053320965472277666,0.0030709297549454226
19.96702003479004,0.0533184091436578,0.003071182711448872
20.003136157989502,0.05331586929328661,0.0030714340047912564
20.052393198013306,0.05331334576203767,0.003071683651312226
20.053095817565918,0.05331083839323262,0.003071931667020143
20.07497525215149,0.05330834703229698,0.003072178068018427
20.111481428146362,0.05330587152607878,0.0030724228700432323
20.150285482406616,0.05330341172375075,0.0030726660885467406
20.15090250968933,0.053300967476468696,0.003072907738761513
20.182659149169922,0.05329853863725057,0.0030731478359439382
20.219367027282715,0.053296125060856646,0.0030733863950079604
20.24897336959839,0.05329372660365792,0.003073623430647795
20.255407571792603,0.053291343124398725,0.0030738589575631933
20.291034936904907,0.05328897448287715,0.003074092990546997
20.327300786972046,0.05328662054110119,0.0030743255430595727
20.35146951675415,0.053284281162492814,0.0030745566292384673
20.362916231155396,0.05328195621235152,0.003074786263108399
20.39985680580139,0.05327964555769262,0.0030750144582606938
20.435017585754395,0.05327734906673161,0.003075241228323035
20.453052759170532,0.05327506660984649,0.0030754665863245625
20.47146725654602,0.053272798058744485,0.0030756905454841442
20.507197380065918,0.053270543286934584,0.0030759131189380937
20.548697471618652,0.053268302169085326,0.003076134319291162
20.549622535705566,0.053266074581554676,0.00307635415931982
20.579325914382935,0.05326386040213769,0.0030765726510834533
20.615436792373657,0.05326165950994953,0.003076789807569103
20.651424884796143,0.05325947178595501,0.00307700564070526
20.6520357131958,0.0532572971123,0.0030772201624537417
20.687527418136597,0.05325513537254356,0.003077433384756537
20.723025798797607,0.05325298645167781,0.0030776453192395675
20.74959897994995,0.05325085023600935,0.003077855977752273
20.75933289527893,0.05324872661294953,0.0030780653713863453
20.795249938964844,0.05324661547160401,0.0030782735119813187
20.831907510757446,0.053244516702292966,0.0030784804104344327
20.852479934692383,0.053242430196638095,0.003078686078062318
20.866867303848267,0.053240355847423905,0.003078890525838317
20.903000354766846,0.0532382935488367,0.0030790937639770073
20.951943159103394,0.05323624319608596,0.003079295803761947
20.952502965927124,0.05323420468568926,0.0030794966556288834
20.974748849868774,0.0532321779153824,0.003079696330267483
21.010830640792847,0.053230162784064124,0.0030798948380262375
21.05026650428772,0.05322815919167568,0.0030800921889691545
21.050987482070923,0.053226167039479855,0.0030802883936204
21.082793951034546,0.05322418622982365,0.00308048346117249
21.119346141815186,0.05322221666614509,0.003080677401335189
21.151490926742554,0.05322025825276079,0.003080870224324876
21.155396223068237,0.05321831089529248,0.0030810619397028077
21.19089698791504,0.05321637450006814,0.00308125255711865
21.227478981018066,0.05321444897520501,0.0030814420857431277
21.25067663192749,0.05321253422926164,0.003081630535045357
21.263040781021118,0.05321063017216613,0.0030818179141857732
21.299943208694458,0.05320873671430921,0.0030820042325100192
21.33508038520813,0.05320685376747281,0.003082189498858662
21.349581956863403,0.05320498124449279,0.003082373722042565
21.37102460861206,0.05320311905909953,0.0030825569110012776
21.407111167907715,0.05320126712584261,0.003082739074348121
21.44937014579773,0.05319942536031362,0.0030829202205949345
21.45009469985962,0.05319759367910935,0.0030831003581371255
21.47917127609253,0.053195771999541515,0.0030832794956236437
21.515985012054443,0.05319396023963003,0.0030834576409644607
21.551010131835938,0.05319215831883054,0.0030836348026275686
21.551390171051025,0.05319036615733053,0.003083810988710109
21.58696436882019,0.05318858367613762,0.003083986207555144
21.622994661331177,0.05318681079678893,0.0030841604667664092
21.65139603614807,0.05318504744194404,0.003084333774271633
21.65901255607605,0.053183293535104356,0.003084506137419917
21.695637226104736,0.053181549000260564,0.0030846775641084623
21.731149911880493,0.05317981376276651,0.0030848480622713485
21.75227189064026,0.05317808774844165,0.003085017639333015
21.76671862602234,0.05317637088387244,0.0030851863029841557
21.80348014831543,0.05317466309661775,0.0030853540601777597
21.85084819793701,0.053172964314822296,0.0030855209183652723
21.85148572921753,0.05317127446745815,0.0030856868849059985
21.875110387802124,0.053169593484259786,0.0030858519668648587
21.911207914352417,0.05316792129548652,0.0030860161712871113
21.952308416366577,0.05316625783242192,0.00308617950507655
21.95252275466919,0.05316460302692686,0.003086341975237382
21.982816457748413,0.05316295681172957,0.0030865035883178445
22.018967390060425,0.053161319120107374,0.0030866643514235385
22.052489519119263,0.053159689885910286,0.0030868242710893126
22.054507732391357,0.05315806904387064,0.0030869833541177396
22.09108591079712,0.05315645652924083,0.003087141606542712
22.12738013267517,0.05315485227811377,0.003087299034978984
