t,cum_rmse_xy,cum_rmse_theta
39.557328939437866,0.0017350227685901263,0.0008905914655056233
39.5973846912384,0.00241646678365299,0.0011555548677107668
39.6677041053772,0.0035120450152063346,0.0017874352035217522
39.69712686538696,0.004649080112993367,0.003125812077825602
39.77769351005554,0.006190644638255386,0.005074199436195781
39.80739998817444,0.00776223997727933,0.007455834509599552
39.847596883773804,0.009636314928572995,0.010710559283435624
39.91739773750305,0.011619049361024283,0.014578839731691164
39.95706081390381,0.013675371475316979,0.01884442539369238
40.027947664260864,0.015897198794945503,0.02370820872588087
40.05701208114624,0.01824347311796789,0.029101835378325364
40.097217082977295,0.0207629526567735,0.035307527158024814
40.16729760169983,0.023342814869138254,0.04182534305694314
40.20763874053955,0.025982240309057932,0.04867760988852127
40.23689675331116,0.0287987000410139,0.05615552439753533
40.31728506088257,0.031688574603115506,0.06386343750228315
40.34751486778259,0.034682455095876405,0.07178140965970121
40.417450189590454,0.037855906776646533,0.08020668258907783
40.457446575164795,0.0411543589668254,0.08887577718435158
40.497259855270386,0.044632488190604565,0.097941754006243
40.567574977874756,0.04828121886042854,0.10724290569483558
40.59809231758118,0.05202671404187891,0.11647028175188107
40.67765498161316,0.05603447599277613,0.12597416384831697
40.70719575881958,0.060261393407945806,0.13550939548166285
40.74742531776428,0.0647735055777445,0.14518183835597173
40.81719446182251,0.06952618222861721,0.15488395841028235
40.857107162475586,0.07441670694564316,0.1644580170714573
40.92734718322754,0.0796465501075352,0.17412363919281335
40.95722413063049,0.0851134021090701,0.1837360171787704
40.99764370918274,0.09070906695712114,0.19317470590919553
41.06725883483887,0.09663810421296183,0.2026434215596826
41.107600927352905,0.10281709366063799,0.2120298390421553
41.13684320449829,0.10937741736303801,0.22145184476228405
41.21723532676697,0.11615318692429577,0.23074312898466426
41.24721050262451,0.12314684919713215,0.2398787431792342
41.31726622581482,0.1304979324515945,0.24899352247142803
41.35715675354004,0.13806082722535645,0.257952267507302
41.39774441719055,0.1460357082888823,0.26685304480375843
41.467687129974365,0.1543040815845167,0.27562634533353064
41.49751877784729,0.1627301349522249,0.2841886322707861
41.56761288642883,0.17154313973801016,0.29264468804520466
41.607733488082886,0.180622094455085,0.30092983450519173
41.64735555648804,0.19004940436505965,0.30902973690037405
41.71811819076538,0.19976908258629408,0.3168944380361215
41.7572135925293,0.20967798744082533,0.3244967889405709
41.827852964401245,0.21987526029822418,0.3318631559998782
41.85739016532898,0.23030468094958895,0.3389690922818787
41.89773392677307,0.2410918561841848,0.3458289998533137
41.96735692024231,0.25204208119050014,0.35241557308614013
42.00777268409729,0.2631242662700975,0.35872132185101563
42.03704285621643,0.2744310597125289,0.36476951835221544
42.11765480041504,0.2859029796549563,0.3705442521664624
42.14768576622009,0.2974524624853093,0.3760524845867551
42.21738576889038,0.3091743910743472,0.38131456703709066
42.25697207450867,0.32102028254279896,0.3863291177955717
42.29757022857666,0.333103027125227,0.3911057095763317
42.36740493774414,0.34526189244479705,0.3956603520414228
42.39758634567261,0.35747341345720607,0.3999949665491958
42.47774076461792,0.3698603881450062,0.40412471906925523
42.50757336616516,0.3823232135828875,0.4080520570779435
